,path,label
4929,/content/drive/MyDrive/Bosch/New Dataset/00004/00054_00004.jpg,4
4930,/content/drive/MyDrive/Bosch/New Dataset/00004/00057_00002.jpg,4
4931,/content/drive/MyDrive/Bosch/New Dataset/00004/00055_00004.jpg,4
4932,/content/drive/MyDrive/Bosch/New Dataset/00004/00047_00029.jpg,4
4933,/content/drive/MyDrive/Bosch/New Dataset/00004/00053_00020.jpg,4
4934,/content/drive/MyDrive/Bosch/New Dataset/00004/00057_00018.jpg,4
4935,/content/drive/MyDrive/Bosch/New Dataset/00004/00059_00020.jpg,4
4936,/content/drive/MyDrive/Bosch/New Dataset/00004/00052_00028.jpg,4
4937,/content/drive/MyDrive/Bosch/New Dataset/00004/00047_00026.jpg,4
4938,/content/drive/MyDrive/Bosch/New Dataset/00004/00044_00027.jpg,4
4939,/content/drive/MyDrive/Bosch/New Dataset/00004/00064_00017.jpg,4
4940,/content/drive/MyDrive/Bosch/New Dataset/00004/00046_00024.jpg,4
4941,/content/drive/MyDrive/Bosch/New Dataset/00004/00065_00013.jpg,4
4942,/content/drive/MyDrive/Bosch/New Dataset/00004/00057_00017.jpg,4
4943,/content/drive/MyDrive/Bosch/New Dataset/00004/00057_00024.jpg,4
4944,/content/drive/MyDrive/Bosch/New Dataset/00004/00049_00012.jpg,4
4945,/content/drive/MyDrive/Bosch/New Dataset/00004/00059_00017.jpg,4
4946,/content/drive/MyDrive/Bosch/New Dataset/00004/00047_00019.jpg,4
4947,/content/drive/MyDrive/Bosch/New Dataset/00004/00050_00026.jpg,4
4948,/content/drive/MyDrive/Bosch/New Dataset/00004/00065_00022.jpg,4
4949,/content/drive/MyDrive/Bosch/New Dataset/00004/00046_00025.jpg,4
4950,/content/drive/MyDrive/Bosch/New Dataset/00004/00054_00017.jpg,4
4951,/content/drive/MyDrive/Bosch/New Dataset/00004/00055_00023.jpg,4
4952,/content/drive/MyDrive/Bosch/New Dataset/00004/00049_00011.jpg,4
4953,/content/drive/MyDrive/Bosch/New Dataset/00004/00061_00006.jpg,4
4954,/content/drive/MyDrive/Bosch/New Dataset/00004/00056_00019.jpg,4
4955,/content/drive/MyDrive/Bosch/New Dataset/00004/00056_00013.jpg,4
4956,/content/drive/MyDrive/Bosch/New Dataset/00004/00060_00023.jpg,4
4957,/content/drive/MyDrive/Bosch/New Dataset/00004/00056_00012.jpg,4
4958,/content/drive/MyDrive/Bosch/New Dataset/00004/00047_00012.jpg,4
4959,/content/drive/MyDrive/Bosch/New Dataset/00004/00058_00029.jpg,4
4960,/content/drive/MyDrive/Bosch/New Dataset/00004/00056_00018.jpg,4
4961,/content/drive/MyDrive/Bosch/New Dataset/00004/00050_00017.jpg,4
4962,/content/drive/MyDrive/Bosch/New Dataset/00004/00063_00029.jpg,4
4963,/content/drive/MyDrive/Bosch/New Dataset/00004/00059_00005.jpg,4
4964,/content/drive/MyDrive/Bosch/New Dataset/00004/00065_00001.jpg,4
4965,/content/drive/MyDrive/Bosch/New Dataset/00004/00045_00014.jpg,4
4966,/content/drive/MyDrive/Bosch/New Dataset/00004/00065_00018.jpg,4
4967,/content/drive/MyDrive/Bosch/New Dataset/00004/00064_00027.jpg,4
4968,/content/drive/MyDrive/Bosch/New Dataset/00004/00057_00022.jpg,4
4969,/content/drive/MyDrive/Bosch/New Dataset/00004/00046_00013.jpg,4
4970,/content/drive/MyDrive/Bosch/New Dataset/00004/00060_00011.jpg,4
4971,/content/drive/MyDrive/Bosch/New Dataset/00004/00058_00007.jpg,4
4972,/content/drive/MyDrive/Bosch/New Dataset/00004/00061_00029.jpg,4
4973,/content/drive/MyDrive/Bosch/New Dataset/00004/00057_00029.jpg,4
4974,/content/drive/MyDrive/Bosch/New Dataset/00004/00055_00027.jpg,4
4975,/content/drive/MyDrive/Bosch/New Dataset/00004/00064_00018.jpg,4
4976,/content/drive/MyDrive/Bosch/New Dataset/00004/00059_00018.jpg,4
4977,/content/drive/MyDrive/Bosch/New Dataset/00004/00060_00013.jpg,4
4978,/content/drive/MyDrive/Bosch/New Dataset/00004/00048_00017.jpg,4
4979,/content/drive/MyDrive/Bosch/New Dataset/00004/00057_00007.jpg,4
4980,/content/drive/MyDrive/Bosch/New Dataset/00004/00064_00023.jpg,4
4981,/content/drive/MyDrive/Bosch/New Dataset/00004/00057_00013.jpg,4
4982,/content/drive/MyDrive/Bosch/New Dataset/00004/00065_00010.jpg,4
4983,/content/drive/MyDrive/Bosch/New Dataset/00004/00064_00004.jpg,4
4984,/content/drive/MyDrive/Bosch/New Dataset/00004/00049_00028.jpg,4
4985,/content/drive/MyDrive/Bosch/New Dataset/00004/00049_00003.jpg,4
4986,/content/drive/MyDrive/Bosch/New Dataset/00004/00053_00017.jpg,4
4987,/content/drive/MyDrive/Bosch/New Dataset/00004/00062_00012.jpg,4
4988,/content/drive/MyDrive/Bosch/New Dataset/00004/00044_00018.jpg,4
4989,/content/drive/MyDrive/Bosch/New Dataset/00004/00060_00006.jpg,4
4990,/content/drive/MyDrive/Bosch/New Dataset/00004/00056_00005.jpg,4
4991,/content/drive/MyDrive/Bosch/New Dataset/00004/00050_00024.jpg,4
4992,/content/drive/MyDrive/Bosch/New Dataset/00004/00058_00004.jpg,4
4993,/content/drive/MyDrive/Bosch/New Dataset/00004/00053_00015.jpg,4
4994,/content/drive/MyDrive/Bosch/New Dataset/00004/00047_00018.jpg,4
4995,/content/drive/MyDrive/Bosch/New Dataset/00004/00046_00028.jpg,4
4996,/content/drive/MyDrive/Bosch/New Dataset/00004/00051_00009.jpg,4
4997,/content/drive/MyDrive/Bosch/New Dataset/00004/00065_00007.jpg,4
4998,/content/drive/MyDrive/Bosch/New Dataset/00004/00049_00023.jpg,4
4999,/content/drive/MyDrive/Bosch/New Dataset/00004/00051_00019.jpg,4
5000,/content/drive/MyDrive/Bosch/New Dataset/00004/00064_00003.jpg,4
5001,/content/drive/MyDrive/Bosch/New Dataset/00004/00063_00024.jpg,4
5002,/content/drive/MyDrive/Bosch/New Dataset/00004/00063_00020.jpg,4
5003,/content/drive/MyDrive/Bosch/New Dataset/00004/00060_00016.jpg,4
5004,/content/drive/MyDrive/Bosch/New Dataset/00004/00051_00011.jpg,4
5005,/content/drive/MyDrive/Bosch/New Dataset/00004/00058_00027.jpg,4
5006,/content/drive/MyDrive/Bosch/New Dataset/00004/00046_00020.jpg,4
5007,/content/drive/MyDrive/Bosch/New Dataset/00004/00049_00022.jpg,4
5008,/content/drive/MyDrive/Bosch/New Dataset/00004/00047_00003.jpg,4
5009,/content/drive/MyDrive/Bosch/New Dataset/00004/00061_00008.jpg,4
5010,/content/drive/MyDrive/Bosch/New Dataset/00004/00044_00011.jpg,4
5011,/content/drive/MyDrive/Bosch/New Dataset/00004/00065_00026.jpg,4
5012,/content/drive/MyDrive/Bosch/New Dataset/00004/00051_00023.jpg,4
5013,/content/drive/MyDrive/Bosch/New Dataset/00004/00063_00013.jpg,4
5014,/content/drive/MyDrive/Bosch/New Dataset/00004/00057_00020.jpg,4
5015,/content/drive/MyDrive/Bosch/New Dataset/00004/00054_00019.jpg,4
5016,/content/drive/MyDrive/Bosch/New Dataset/00004/00050_00003.jpg,4
5017,/content/drive/MyDrive/Bosch/New Dataset/00004/00065_00012.jpg,4
5018,/content/drive/MyDrive/Bosch/New Dataset/00004/00048_00027.jpg,4
5019,/content/drive/MyDrive/Bosch/New Dataset/00004/00050_00016.jpg,4
5020,/content/drive/MyDrive/Bosch/New Dataset/00004/00050_00008.jpg,4
5021,/content/drive/MyDrive/Bosch/New Dataset/00004/00065_00011.jpg,4
5022,/content/drive/MyDrive/Bosch/New Dataset/00004/00065_00020.jpg,4
5023,/content/drive/MyDrive/Bosch/New Dataset/00004/00044_00004.jpg,4
5024,/content/drive/MyDrive/Bosch/New Dataset/00004/00061_00016.jpg,4
5025,/content/drive/MyDrive/Bosch/New Dataset/00004/00050_00029.jpg,4
5026,/content/drive/MyDrive/Bosch/New Dataset/00004/00065_00019.jpg,4
5027,/content/drive/MyDrive/Bosch/New Dataset/00004/00058_00023.jpg,4
5028,/content/drive/MyDrive/Bosch/New Dataset/00004/00065_00027.jpg,4
5029,/content/drive/MyDrive/Bosch/New Dataset/00004/00046_00004.jpg,4
5030,/content/drive/MyDrive/Bosch/New Dataset/00004/00048_00001.jpg,4
5031,/content/drive/MyDrive/Bosch/New Dataset/00004/00046_00007.jpg,4
5032,/content/drive/MyDrive/Bosch/New Dataset/00004/00064_00013.jpg,4
5033,/content/drive/MyDrive/Bosch/New Dataset/00004/00062_00020.jpg,4
5034,/content/drive/MyDrive/Bosch/New Dataset/00004/00054_00025.jpg,4
5035,/content/drive/MyDrive/Bosch/New Dataset/00004/00051_00027.jpg,4
5036,/content/drive/MyDrive/Bosch/New Dataset/00004/00062_00007.jpg,4
5037,/content/drive/MyDrive/Bosch/New Dataset/00004/00058_00001.jpg,4
5038,/content/drive/MyDrive/Bosch/New Dataset/00004/00063_00001.jpg,4
5039,/content/drive/MyDrive/Bosch/New Dataset/00004/00050_00001.jpg,4
5040,/content/drive/MyDrive/Bosch/New Dataset/00004/00058_00013.jpg,4
5041,/content/drive/MyDrive/Bosch/New Dataset/00004/00060_00004.jpg,4
5042,/content/drive/MyDrive/Bosch/New Dataset/00004/00064_00021.jpg,4
5043,/content/drive/MyDrive/Bosch/New Dataset/00004/00055_00018.jpg,4
5044,/content/drive/MyDrive/Bosch/New Dataset/00004/00052_00022.jpg,4
5045,/content/drive/MyDrive/Bosch/New Dataset/00004/00049_00010.jpg,4
5046,/content/drive/MyDrive/Bosch/New Dataset/00004/00059_00016.jpg,4
5047,/content/drive/MyDrive/Bosch/New Dataset/00004/00056_00028.jpg,4
5048,/content/drive/MyDrive/Bosch/New Dataset/00004/00062_00011.jpg,4
5049,/content/drive/MyDrive/Bosch/New Dataset/00004/00046_00021.jpg,4
5050,/content/drive/MyDrive/Bosch/New Dataset/00004/00057_00016.jpg,4
5051,/content/drive/MyDrive/Bosch/New Dataset/00004/00061_00020.jpg,4
5052,/content/drive/MyDrive/Bosch/New Dataset/00004/00062_00005.jpg,4
5053,/content/drive/MyDrive/Bosch/New Dataset/00004/00059_00014.jpg,4
5054,/content/drive/MyDrive/Bosch/New Dataset/00004/00064_00011.jpg,4
5055,/content/drive/MyDrive/Bosch/New Dataset/00004/00045_00010.jpg,4
5056,/content/drive/MyDrive/Bosch/New Dataset/00004/00065_00003.jpg,4
5057,/content/drive/MyDrive/Bosch/New Dataset/00004/00064_00016.jpg,4
5058,/content/drive/MyDrive/Bosch/New Dataset/00004/00054_00020.jpg,4
5059,/content/drive/MyDrive/Bosch/New Dataset/00004/00051_00012.jpg,4
5060,/content/drive/MyDrive/Bosch/New Dataset/00004/00058_00002.jpg,4
5061,/content/drive/MyDrive/Bosch/New Dataset/00004/00063_00014.jpg,4
5062,/content/drive/MyDrive/Bosch/New Dataset/00004/00061_00019.jpg,4
5063,/content/drive/MyDrive/Bosch/New Dataset/00004/00045_00001.jpg,4
5064,/content/drive/MyDrive/Bosch/New Dataset/00004/00058_00028.jpg,4
5065,/content/drive/MyDrive/Bosch/New Dataset/00004/00052_00023.jpg,4
5066,/content/drive/MyDrive/Bosch/New Dataset/00004/00058_00021.jpg,4
5067,/content/drive/MyDrive/Bosch/New Dataset/00004/00052_00010.jpg,4
5068,/content/drive/MyDrive/Bosch/New Dataset/00004/00062_00010.jpg,4
5069,/content/drive/MyDrive/Bosch/New Dataset/00004/00056_00021.jpg,4
5070,/content/drive/MyDrive/Bosch/New Dataset/00004/00049_00029.jpg,4
5071,/content/drive/MyDrive/Bosch/New Dataset/00004/00049_00017.jpg,4
5072,/content/drive/MyDrive/Bosch/New Dataset/00004/00064_00020.jpg,4
5073,/content/drive/MyDrive/Bosch/New Dataset/00004/00064_00002.jpg,4
5074,/content/drive/MyDrive/Bosch/New Dataset/00004/00054_00013.jpg,4
5075,/content/drive/MyDrive/Bosch/New Dataset/00004/00052_00015.jpg,4
5076,/content/drive/MyDrive/Bosch/New Dataset/00004/00065_00028.jpg,4
5077,/content/drive/MyDrive/Bosch/New Dataset/00004/00047_00023.jpg,4
5078,/content/drive/MyDrive/Bosch/New Dataset/00004/00052_00017.jpg,4
5079,/content/drive/MyDrive/Bosch/New Dataset/00004/00057_00015.jpg,4
5080,/content/drive/MyDrive/Bosch/New Dataset/00004/00054_00006.jpg,4
5081,/content/drive/MyDrive/Bosch/New Dataset/00004/00065_00023.jpg,4
5082,/content/drive/MyDrive/Bosch/New Dataset/00004/00044_00026.jpg,4
5083,/content/drive/MyDrive/Bosch/New Dataset/00004/00061_00000.jpg,4
5084,/content/drive/MyDrive/Bosch/New Dataset/00004/00047_00014.jpg,4
5085,/content/drive/MyDrive/Bosch/New Dataset/00004/00049_00008.jpg,4
5086,/content/drive/MyDrive/Bosch/New Dataset/00004/00059_00007.jpg,4
5087,/content/drive/MyDrive/Bosch/New Dataset/00004/00050_00022.jpg,4
5088,/content/drive/MyDrive/Bosch/New Dataset/00004/00053_00027.jpg,4
5089,/content/drive/MyDrive/Bosch/New Dataset/00004/00046_00001.jpg,4
5090,/content/drive/MyDrive/Bosch/New Dataset/00004/00058_00020.jpg,4
5091,/content/drive/MyDrive/Bosch/New Dataset/00004/00050_00028.jpg,4
5092,/content/drive/MyDrive/Bosch/New Dataset/00004/00044_00012.jpg,4
5093,/content/drive/MyDrive/Bosch/New Dataset/00004/00050_00007.jpg,4
5094,/content/drive/MyDrive/Bosch/New Dataset/00004/00048_00008.jpg,4
5095,/content/drive/MyDrive/Bosch/New Dataset/00004/00048_00028.jpg,4
5096,/content/drive/MyDrive/Bosch/New Dataset/00004/00053_00001.jpg,4
5097,/content/drive/MyDrive/Bosch/New Dataset/00004/00064_00014.jpg,4
5098,/content/drive/MyDrive/Bosch/New Dataset/00004/00052_00005.jpg,4
5099,/content/drive/MyDrive/Bosch/New Dataset/00004/00049_00021.jpg,4
5100,/content/drive/MyDrive/Bosch/New Dataset/00004/00051_00024.jpg,4
5101,/content/drive/MyDrive/Bosch/New Dataset/00004/00063_00023.jpg,4
5102,/content/drive/MyDrive/Bosch/New Dataset/00004/00056_00017.jpg,4
5103,/content/drive/MyDrive/Bosch/New Dataset/00004/00046_00022.jpg,4
5104,/content/drive/MyDrive/Bosch/New Dataset/00004/00063_00007.jpg,4
5105,/content/drive/MyDrive/Bosch/New Dataset/00004/00057_00008.jpg,4
5106,/content/drive/MyDrive/Bosch/New Dataset/00004/00057_00023.jpg,4
5107,/content/drive/MyDrive/Bosch/New Dataset/00004/00050_00019.jpg,4
5108,/content/drive/MyDrive/Bosch/New Dataset/00004/00055_00016.jpg,4
5109,/content/drive/MyDrive/Bosch/New Dataset/00004/00061_00023.jpg,4
5110,/content/drive/MyDrive/Bosch/New Dataset/00004/00059_00027.jpg,4
5111,/content/drive/MyDrive/Bosch/New Dataset/00004/00045_00019.jpg,4
5112,/content/drive/MyDrive/Bosch/New Dataset/00004/00044_00029.jpg,4
5113,/content/drive/MyDrive/Bosch/New Dataset/00004/00048_00025.jpg,4
5114,/content/drive/MyDrive/Bosch/New Dataset/00004/00065_00017.jpg,4
5115,/content/drive/MyDrive/Bosch/New Dataset/00004/00057_00006.jpg,4
5116,/content/drive/MyDrive/Bosch/New Dataset/00004/00052_00002.jpg,4
5117,/content/drive/MyDrive/Bosch/New Dataset/00004/00051_00010.jpg,4
5118,/content/drive/MyDrive/Bosch/New Dataset/00004/00054_00007.jpg,4
5119,/content/drive/MyDrive/Bosch/New Dataset/00004/00049_00006.jpg,4
5120,/content/drive/MyDrive/Bosch/New Dataset/00004/00064_00000.jpg,4
5121,/content/drive/MyDrive/Bosch/New Dataset/00004/00045_00018.jpg,4
5122,/content/drive/MyDrive/Bosch/New Dataset/00004/00056_00000.jpg,4
5123,/content/drive/MyDrive/Bosch/New Dataset/00004/00045_00007.jpg,4
5124,/content/drive/MyDrive/Bosch/New Dataset/00004/00063_00019.jpg,4
5125,/content/drive/MyDrive/Bosch/New Dataset/00004/00054_00000.jpg,4
5126,/content/drive/MyDrive/Bosch/New Dataset/00004/00047_00011.jpg,4
5127,/content/drive/MyDrive/Bosch/New Dataset/00004/00061_00028.jpg,4
5128,/content/drive/MyDrive/Bosch/New Dataset/00004/00045_00027.jpg,4
5129,/content/drive/MyDrive/Bosch/New Dataset/00004/00063_00012.jpg,4
5130,/content/drive/MyDrive/Bosch/New Dataset/00004/00046_00029.jpg,4
5131,/content/drive/MyDrive/Bosch/New Dataset/00004/00052_00003.jpg,4
5132,/content/drive/MyDrive/Bosch/New Dataset/00004/00057_00021.jpg,4
5133,/content/drive/MyDrive/Bosch/New Dataset/00004/00046_00019.jpg,4
5134,/content/drive/MyDrive/Bosch/New Dataset/00004/00045_00003.jpg,4
5135,/content/drive/MyDrive/Bosch/New Dataset/00004/00056_00011.jpg,4
5136,/content/drive/MyDrive/Bosch/New Dataset/00004/00047_00010.jpg,4
5137,/content/drive/MyDrive/Bosch/New Dataset/00004/00047_00015.jpg,4
5138,/content/drive/MyDrive/Bosch/New Dataset/00004/00048_00020.jpg,4
5139,/content/drive/MyDrive/Bosch/New Dataset/00004/00062_00015.jpg,4
5140,/content/drive/MyDrive/Bosch/New Dataset/00004/00047_00004.jpg,4
5141,/content/drive/MyDrive/Bosch/New Dataset/00004/00052_00012.jpg,4
5142,/content/drive/MyDrive/Bosch/New Dataset/00004/00060_00001.jpg,4
5143,/content/drive/MyDrive/Bosch/New Dataset/00004/00051_00016.jpg,4
5144,/content/drive/MyDrive/Bosch/New Dataset/00004/00054_00003.jpg,4
5145,/content/drive/MyDrive/Bosch/New Dataset/00004/00053_00008.jpg,4
5146,/content/drive/MyDrive/Bosch/New Dataset/00004/00064_00010.jpg,4
5147,/content/drive/MyDrive/Bosch/New Dataset/00004/00050_00020.jpg,4
5148,/content/drive/MyDrive/Bosch/New Dataset/00004/00059_00009.jpg,4
5149,/content/drive/MyDrive/Bosch/New Dataset/00004/00059_00019.jpg,4
5150,/content/drive/MyDrive/Bosch/New Dataset/00004/00052_00013.jpg,4
5151,/content/drive/MyDrive/Bosch/New Dataset/00004/00062_00027.jpg,4
5152,/content/drive/MyDrive/Bosch/New Dataset/00004/00059_00021.jpg,4
5153,/content/drive/MyDrive/Bosch/New Dataset/00004/00063_00010.jpg,4
5154,/content/drive/MyDrive/Bosch/New Dataset/00004/00055_00029.jpg,4
5155,/content/drive/MyDrive/Bosch/New Dataset/00004/00059_00028.jpg,4
5156,/content/drive/MyDrive/Bosch/New Dataset/00004/00046_00006.jpg,4
5157,/content/drive/MyDrive/Bosch/New Dataset/00004/00046_00010.jpg,4
5158,/content/drive/MyDrive/Bosch/New Dataset/00004/00062_00013.jpg,4
5159,/content/drive/MyDrive/Bosch/New Dataset/00004/00060_00000.jpg,4
5160,/content/drive/MyDrive/Bosch/New Dataset/00004/00055_00017.jpg,4
5161,/content/drive/MyDrive/Bosch/New Dataset/00004/00046_00008.jpg,4
5162,/content/drive/MyDrive/Bosch/New Dataset/00004/00057_00014.jpg,4
5163,/content/drive/MyDrive/Bosch/New Dataset/00004/00049_00027.jpg,4
5164,/content/drive/MyDrive/Bosch/New Dataset/00004/00059_00002.jpg,4
5165,/content/drive/MyDrive/Bosch/New Dataset/00004/00055_00010.jpg,4
5166,/content/drive/MyDrive/Bosch/New Dataset/00004/00050_00018.jpg,4
5167,/content/drive/MyDrive/Bosch/New Dataset/00004/00045_00006.jpg,4
5168,/content/drive/MyDrive/Bosch/New Dataset/00004/00064_00001.jpg,4
5169,/content/drive/MyDrive/Bosch/New Dataset/00004/00056_00009.jpg,4
5170,/content/drive/MyDrive/Bosch/New Dataset/00004/00056_00008.jpg,4
5171,/content/drive/MyDrive/Bosch/New Dataset/00004/00046_00018.jpg,4
5172,/content/drive/MyDrive/Bosch/New Dataset/00004/00061_00009.jpg,4
5173,/content/drive/MyDrive/Bosch/New Dataset/00004/00045_00005.jpg,4
5174,/content/drive/MyDrive/Bosch/New Dataset/00004/00049_00002.jpg,4
5175,/content/drive/MyDrive/Bosch/New Dataset/00004/00065_00006.jpg,4
5176,/content/drive/MyDrive/Bosch/New Dataset/00004/00065_00021.jpg,4
5177,/content/drive/MyDrive/Bosch/New Dataset/00004/00054_00001.jpg,4
5178,/content/drive/MyDrive/Bosch/New Dataset/00004/00048_00013.jpg,4
5179,/content/drive/MyDrive/Bosch/New Dataset/00004/00059_00004.jpg,4
5180,/content/drive/MyDrive/Bosch/New Dataset/00004/00048_00004.jpg,4
5181,/content/drive/MyDrive/Bosch/New Dataset/00004/00056_00006.jpg,4
5182,/content/drive/MyDrive/Bosch/New Dataset/00004/00060_00018.jpg,4
5183,/content/drive/MyDrive/Bosch/New Dataset/00004/00059_00022.jpg,4
5184,/content/drive/MyDrive/Bosch/New Dataset/00004/00047_00002.jpg,4
5185,/content/drive/MyDrive/Bosch/New Dataset/00004/00058_00009.jpg,4
5186,/content/drive/MyDrive/Bosch/New Dataset/00004/00056_00001.jpg,4
5187,/content/drive/MyDrive/Bosch/New Dataset/00004/00064_00008.jpg,4
5188,/content/drive/MyDrive/Bosch/New Dataset/00004/00046_00003.jpg,4
5189,/content/drive/MyDrive/Bosch/New Dataset/00004/00054_00015.jpg,4
5190,/content/drive/MyDrive/Bosch/New Dataset/00004/00055_00003.jpg,4
5191,/content/drive/MyDrive/Bosch/New Dataset/00004/00051_00014.jpg,4
5192,/content/drive/MyDrive/Bosch/New Dataset/00004/00045_00025.jpg,4
5193,/content/drive/MyDrive/Bosch/New Dataset/00004/00050_00012.jpg,4
5194,/content/drive/MyDrive/Bosch/New Dataset/00004/00044_00003.jpg,4
5195,/content/drive/MyDrive/Bosch/New Dataset/00004/00064_00015.jpg,4
5196,/content/drive/MyDrive/Bosch/New Dataset/00004/00065_00016.jpg,4
5197,/content/drive/MyDrive/Bosch/New Dataset/00004/00049_00015.jpg,4
5198,/content/drive/MyDrive/Bosch/New Dataset/00004/00063_00018.jpg,4
5199,/content/drive/MyDrive/Bosch/New Dataset/00004/00057_00012.jpg,4
5200,/content/drive/MyDrive/Bosch/New Dataset/00004/00058_00011.jpg,4
5201,/content/drive/MyDrive/Bosch/New Dataset/00004/00049_00019.jpg,4
5202,/content/drive/MyDrive/Bosch/New Dataset/00004/00061_00014.jpg,4
5203,/content/drive/MyDrive/Bosch/New Dataset/00004/00044_00019.jpg,4
5204,/content/drive/MyDrive/Bosch/New Dataset/00004/00065_00015.jpg,4
5205,/content/drive/MyDrive/Bosch/New Dataset/00004/00060_00024.jpg,4
5206,/content/drive/MyDrive/Bosch/New Dataset/00004/00058_00005.jpg,4
5207,/content/drive/MyDrive/Bosch/New Dataset/00004/00049_00001.jpg,4
5208,/content/drive/MyDrive/Bosch/New Dataset/00004/00055_00020.jpg,4
5209,/content/drive/MyDrive/Bosch/New Dataset/00004/00048_00022.jpg,4
5210,/content/drive/MyDrive/Bosch/New Dataset/00004/00050_00000.jpg,4
5211,/content/drive/MyDrive/Bosch/New Dataset/00004/00055_00006.jpg,4
5212,/content/drive/MyDrive/Bosch/New Dataset/00004/00045_00023.jpg,4
5213,/content/drive/MyDrive/Bosch/New Dataset/00004/00048_00016.jpg,4
5214,/content/drive/MyDrive/Bosch/New Dataset/00004/00061_00013.jpg,4
5215,/content/drive/MyDrive/Bosch/New Dataset/00004/00044_00013.jpg,4
5216,/content/drive/MyDrive/Bosch/New Dataset/00004/00055_00025.jpg,4
5217,/content/drive/MyDrive/Bosch/New Dataset/00004/00054_00028.jpg,4
5218,/content/drive/MyDrive/Bosch/New Dataset/00004/00061_00027.jpg,4
5219,/content/drive/MyDrive/Bosch/New Dataset/00004/00064_00026.jpg,4
5220,/content/drive/MyDrive/Bosch/New Dataset/00004/00058_00015.jpg,4
5221,/content/drive/MyDrive/Bosch/New Dataset/00004/00056_00027.jpg,4
5222,/content/drive/MyDrive/Bosch/New Dataset/00004/00059_00000.jpg,4
5223,/content/drive/MyDrive/Bosch/New Dataset/00004/00062_00016.jpg,4
5224,/content/drive/MyDrive/Bosch/New Dataset/00004/00048_00011.jpg,4
5225,/content/drive/MyDrive/Bosch/New Dataset/00004/00055_00013.jpg,4
5226,/content/drive/MyDrive/Bosch/New Dataset/00004/00054_00026.jpg,4
5227,/content/drive/MyDrive/Bosch/New Dataset/00004/00051_00000.jpg,4
5228,/content/drive/MyDrive/Bosch/New Dataset/00004/00044_00022.jpg,4
5229,/content/drive/MyDrive/Bosch/New Dataset/00004/00059_00011.jpg,4
5230,/content/drive/MyDrive/Bosch/New Dataset/00004/00059_00029.jpg,4
5231,/content/drive/MyDrive/Bosch/New Dataset/00004/00053_00014.jpg,4
5232,/content/drive/MyDrive/Bosch/New Dataset/00004/00047_00005.jpg,4
5233,/content/drive/MyDrive/Bosch/New Dataset/00004/00054_00014.jpg,4
5234,/content/drive/MyDrive/Bosch/New Dataset/00004/00059_00001.jpg,4
5235,/content/drive/MyDrive/Bosch/New Dataset/00004/00049_00026.jpg,4
5236,/content/drive/MyDrive/Bosch/New Dataset/00004/00053_00011.jpg,4
5237,/content/drive/MyDrive/Bosch/New Dataset/00004/00055_00011.jpg,4
5238,/content/drive/MyDrive/Bosch/New Dataset/00004/00044_00000.jpg,4
5239,/content/drive/MyDrive/Bosch/New Dataset/00004/00048_00006.jpg,4
5240,/content/drive/MyDrive/Bosch/New Dataset/00004/00058_00025.jpg,4
5241,/content/drive/MyDrive/Bosch/New Dataset/00004/00050_00013.jpg,4
5242,/content/drive/MyDrive/Bosch/New Dataset/00004/00048_00018.jpg,4
5243,/content/drive/MyDrive/Bosch/New Dataset/00004/00059_00013.jpg,4
5244,/content/drive/MyDrive/Bosch/New Dataset/00004/00061_00022.jpg,4
5245,/content/drive/MyDrive/Bosch/New Dataset/00004/00044_00001.jpg,4
5246,/content/drive/MyDrive/Bosch/New Dataset/00004/00055_00001.jpg,4
5247,/content/drive/MyDrive/Bosch/New Dataset/00004/00052_00000.jpg,4
5248,/content/drive/MyDrive/Bosch/New Dataset/00004/00062_00024.jpg,4
5249,/content/drive/MyDrive/Bosch/New Dataset/00004/00044_00024.jpg,4
5250,/content/drive/MyDrive/Bosch/New Dataset/00006/00002_00003.jpg,6
5251,/content/drive/MyDrive/Bosch/New Dataset/00006/00004_00018.jpg,6
5252,/content/drive/MyDrive/Bosch/New Dataset/00006/00005_00010.jpg,6
5253,/content/drive/MyDrive/Bosch/New Dataset/00006/00004_00009.jpg,6
5254,/content/drive/MyDrive/Bosch/New Dataset/00006/00003_00029.jpg,6
5255,/content/drive/MyDrive/Bosch/New Dataset/00006/00001_00008.jpg,6
5256,/content/drive/MyDrive/Bosch/New Dataset/00006/00002_00013.jpg,6
5257,/content/drive/MyDrive/Bosch/New Dataset/00006/00000_00006.jpg,6
5258,/content/drive/MyDrive/Bosch/New Dataset/00006/00001_00017.jpg,6
5259,/content/drive/MyDrive/Bosch/New Dataset/00006/00005_00012.jpg,6
5260,/content/drive/MyDrive/Bosch/New Dataset/00006/00001_00016.jpg,6
5261,/content/drive/MyDrive/Bosch/New Dataset/00006/00005_00016.jpg,6
5262,/content/drive/MyDrive/Bosch/New Dataset/00006/00002_00005.jpg,6
5263,/content/drive/MyDrive/Bosch/New Dataset/00006/00005_00022.jpg,6
5264,/content/drive/MyDrive/Bosch/New Dataset/00006/00005_00013.jpg,6
5265,/content/drive/MyDrive/Bosch/New Dataset/00006/00002_00016.jpg,6
5266,/content/drive/MyDrive/Bosch/New Dataset/00006/00003_00010.jpg,6
5267,/content/drive/MyDrive/Bosch/New Dataset/00006/00002_00004.jpg,6
5268,/content/drive/MyDrive/Bosch/New Dataset/00006/00005_00000.jpg,6
5269,/content/drive/MyDrive/Bosch/New Dataset/00006/00000_00004.jpg,6
